student,currProb,course,session,priorTutorAction,reward,0,1,2,3,4,5,6,7
xcheng3-S15,2.1.3.0,226-001-BAHLER-S15,4,PS,46.8387881468,0,1,2,0,0,1,1,1
xcheng3-S15,3.1.1.0,226-001-BAHLER-S15,4,WE,0,0,1,1,0,0,1,1,2
xcheng3-S15,3.1.2.0,226-001-BAHLER-S15,4,PS,0,0,1,2,0,0,1,1,2
xcheng3-S15,3.1.3.0,226-001-BAHLER-S15,4,PS,-48.298931223,0,1,1,0,0,1,1,1
xcheng3-S15,4.1.1.0,226-001-BAHLER-S15,4,WE,0,0,1,2,0,0,1,1,2
xcheng3-S15,4.1.2.0,226-001-BAHLER-S15,4,PS,0,0,1,2,0,0,1,1,2
xcheng3-S15,4.1.3.0,226-001-BAHLER-S15,4,PS,0,0,1,0,1,0,1,1,1
xcheng3-S15,4.-1.2.0,226-001-BAHLER-S15,5,PS,0,0,1,2,0,0,1,1,1
xcheng3-S15,4.-1.3.0,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,1
xcheng3-S15,4.-1.3.0,226-001-BAHLER-S15,7,PS,0,0,1,2,1,0,1,1,1
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,7,PS,0,0,1,2,1,0,1,1,1
xcheng3-S15,4.-1.4.0,226-001-BAHLER-S15,7,PS,0,0,1,2,1,1,1,1,1
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,7,PS,0,0,1,2,1,1,1,1,1
xcheng3-S15,4.-1.4.1,226-001-BAHLER-S15,7,PS,0,0,1,2,1,1,1,1,1
xcheng3-S15,4.-1.4.0,226-001-BAHLER-S15,7,PS,0,0,1,2,1,1,1,1,1
xcheng3-S15,4.-1.3.0,226-001-BAHLER-S15,8,PS,0,0,1,2,1,1,1,1,1
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,8,PS,0,0,1,2,1,1,1,1,1
xcheng3-S15,4.-1.3.1,226-001-BAHLER-S15,8,PS,24.9375866852,0,1,2,1,1,1,1,1
xcheng3-S15,5.1.1.0,226-001-BAHLER-S15,8,WE,0,0,1,2,0,0,1,1,2
xcheng3-S15,5.1.2.0,226-001-BAHLER-S15,8,WE,0,0,1,2,0,1,1,1,2
xcheng3-S15,5.1.3.0,226-001-BAHLER-S15,8,PS,0,0,1,1,0,0,1,1,1
xcheng3-S15,5.-1.3.0,226-001-BAHLER-S15,8,PS,0,0,1,2,0,0,1,1,1
xcheng3-S15,5.-1.4.0,226-001-BAHLER-S15,8,PS,-13.2142857143,0,1,2,0,0,1,1,1
xcheng3-S15,6.1.1.0,226-001-BAHLER-S15,8,WE,0,0,1,2,0,0,1,1,2
xcheng3-S15,6.1.2.0,226-001-BAHLER-S15,8,PS,0,0,1,2,0,0,1,1,1
xcheng3-S15,6.1.3.0,226-001-BAHLER-S15,8,PS,41.8925233645,0,1,1,1,0,1,1,1
rebaker6-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,0,1,1,0,0,1,1,2
rebaker6-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
rebaker6-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0,0,1,0,0,0,1,1,2
rebaker6-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,40.7894736842,0,1,2,0,0,1,1,1
rebaker6-S15,2.1.1.0,226-001-BAHLER-S15,1,WE,0,0,1,1,0,0,1,1,2
rebaker6-S15,2.1.2.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
rebaker6-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,-11.7138434321,0,1,2,0,0,1,1,1
rebaker6-S15,3.1.1.0,226-001-BAHLER-S15,1,WE,0,0,1,1,0,0,1,1,2
rebaker6-S15,3.1.2.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
rebaker6-S15,3.1.3.0,226-001-BAHLER-S15,1,PS,23.5457289712,0,1,1,0,0,1,1,1
rebaker6-S15,4.1.1.0,226-001-BAHLER-S15,1,WE,0,0,1,2,0,0,1,1,2
rebaker6-S15,4.1.2.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
rebaker6-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,47.3786407767,0,1,0,0,0,1,1,1
rebaker6-S15,5.1.1.0,226-001-BAHLER-S15,1,WE,0,0,1,2,0,0,1,1,2
rebaker6-S15,5.1.2.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
rebaker6-S15,5.1.3.0,226-001-BAHLER-S15,1,PS,-139.9043062201,0,1,1,1,0,1,1,1
rebaker6-S15,6.1.1.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
rebaker6-S15,6.1.2.0,226-001-BAHLER-S15,1,WE,0,0,1,2,0,0,1,1,2
rebaker6-S15,6.1.3.0,226-001-BAHLER-S15,1,PS,35.044493136,0,1,1,1,0,1,1,1
ksorn-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,0,1,1,0,0,1,1,2
ksorn-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ksorn-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0,0,1,0,0,0,1,1,2
ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0,0,1,2,0,0,1,1,1
ksorn-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0,0,1,2,0,0,1,1,2
ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,0,0,1,2,1,0,1,1,1
ksorn-S15,1.0.2.0,226-001-BAHLER-S15,2,PS,0,0,1,2,1,1,1,1,2
ksorn-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,1.9736842105,0,1,2,1,0,1,1,1
ksorn-S15,2.1.1.0,226-001-BAHLER-S15,3,WE,0,0,1,1,0,1,1,1,2
ksorn-S15,2.1.2.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,2
ksorn-S15,2.1.3.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,1
ksorn-S15,2.1.2.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,2
ksorn-S15,2.-1.2.0,226-001-BAHLER-S15,3,PS,0,0,1,1,0,0,1,1,1
ksorn-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-55.5220713073,0,1,2,0,1,1,1,1
ksorn-S15,3.1.1.0,226-001-BAHLER-S15,3,WE,0,0,1,1,0,0,1,1,2
ksorn-S15,3.1.2.0,226-001-BAHLER-S15,3,WE,0,0,1,2,0,1,1,1,2
ksorn-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,144.03382399,0,1,1,0,0,1,1,1
ksorn-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,2
ksorn-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0,0,1,1,0,0,1,1,2
ksorn-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,0,0,1,0,1,0,1,1,1
ksorn-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0,0,1,2,1,0,1,1,2
ksorn-S15,4.-1.1.0,226-001-BAHLER-S15,3,PS,0,0,1,2,1,0,1,1,2
ksorn-S15,4.-1.1.1,226-001-BAHLER-S15,3,PS,0,0,1,3,1,1,1,1,1
ksorn-S15,4.-1.4.0,226-001-BAHLER-S15,3,PS,0,0,1,2,1,1,1,1,1
ksorn-S15,4.-1.1.0,226-001-BAHLER-S15,3,PS,-179.0568654646,0,1,2,1,1,1,1,2
ksorn-S15,5.1.1.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,2
ksorn-S15,5.1.2.0,226-001-BAHLER-S15,3,WE,0,0,1,2,0,0,1,1,2
ksorn-S15,5.1.3.0,226-001-BAHLER-S15,3,PS,0,0,1,1,0,0,1,1,1
ksorn-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,2
ksorn-S15,5.-1.3.1,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,1
ksorn-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,1
ksorn-S15,5.-1.4.1,226-001-BAHLER-S15,3,PS,0,0,1,2,1,0,1,1,1
ksorn-S15,5.-1.3.0,226-001-BAHLER-S15,3,PS,0,0,1,2,1,0,1,1,2
ksorn-S15,5.-1.4.0,226-001-BAHLER-S15,3,PS,-11.4285714286,0,1,2,1,0,1,1,1
ksorn-S15,6.-1.1.0,226-001-BAHLER-S15,3,WE,0,0,1,2,0,0,1,1,2
ksorn-S15,6.-1.2.0,226-001-BAHLER-S15,3,WE,0,0,1,2,0,0,1,1,2
ksorn-S15,6.-1.3.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,1
ksorn-S15,6.-1.3.1,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,1
ksorn-S15,6.-1.4.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,1
ksorn-S15,6.-1.4.1,226-001-BAHLER-S15,3,PS,0,0,1,2,1,0,1,1,1
ksorn-S15,6.-1.4.0,226-001-BAHLER-S15,3,PS,4.8648648649,0,1,2,1,1,1,1,1
jwwelker-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,0,1,1,0,0,1,1,2
jwwelker-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,0,1,2,0,1,1,1,2
jwwelker-S15,1.0.3.0,226-001-BAHLER-S15,1,PS,0,0,1,0,1,1,1,1,2
jwwelker-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,0,0,1,2,1,1,1,1,2
jwwelker-S15,1.0.1.0,226-001-BAHLER-S15,3,PS,0,0,1,1,1,1,1,1,2
jwwelker-S15,1.0.3.0,226-001-BAHLER-S15,3,PS,40.7894736842,0,1,0,1,1,0,1,2
jwwelker-S15,2.-1.1.0,226-001-BAHLER-S15,3,WE,0,0,1,2,0,0,1,1,2
jwwelker-S15,2.-1.2.0,226-001-BAHLER-S15,3,PS,0,0,1,1,0,0,1,1,2
jwwelker-S15,2.-1.3.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,2
jwwelker-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-140.7894736842,0,1,2,1,0,1,1,2
jwwelker-S15,3.-1.1.0,226-001-BAHLER-S15,3,WE,0,0,1,1,0,0,1,1,2
jwwelker-S15,3.-1.2.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,2
jwwelker-S15,3.-1.3.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,1
jwwelker-S15,3.-1.4.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,1
jwwelker-S15,4.1.1.0,226-001-BAHLER-S15,3,WE,0,0,1,2,0,0,1,1,2
jwwelker-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0,0,1,2,0,0,1,1,2
jwwelker-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,0,0,1,0,1,0,1,2,1
jwwelker-S15,4.-1.3.0,226-001-BAHLER-S15,5,PS,0,0,1,2,1,1,1,1,2
jwwelker-S15,4.-1.4.0,226-001-BAHLER-S15,5,PS,42.8571428571,0,1,2,1,1,1,1,2
jwwelker-S15,5.1.1.0,226-001-BAHLER-S15,5,PS,0,0,1,2,0,0,1,1,2
jwwelker-S15,5.1.2.0,226-001-BAHLER-S15,5,WE,0,0,1,2,0,0,1,1,2
jwwelker-S15,5.1.3.0,226-001-BAHLER-S15,5,PS,105.2768284347,0,1,1,0,0,1,1,1
jwwelker-S15,6.1.1.0,226-001-BAHLER-S15,5,PS,0,0,1,2,0,0,1,1,2
jwwelker-S15,6.1.2.0,226-001-BAHLER-S15,5,WE,0,0,1,2,0,0,1,1,2
jwwelker-S15,6.1.3.0,226-001-BAHLER-S15,5,PS,0,0,1,1,1,0,1,1,2
jwwelker-S15,6.1.1.0,226-001-BAHLER-S15,5,PS,-38.0405133479,0,1,2,1,0,1,1,2
ljmugish-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,0,1,1,0,0,1,1,2
ljmugish-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ljmugish-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0,0,1,0,0,0,1,1,2
ljmugish-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,1
ljmugish-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,1.9736842105,0,1,1,0,0,1,1,2
ljmugish-S15,2.1.1.0,226-001-BAHLER-S15,1,PS,0,0,1,1,0,0,1,1,2
ljmugish-S15,2.1.2.0,226-001-BAHLER-S15,1,WE,0,0,1,2,0,0,1,1,2
ljmugish-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ljmugish-S15,2.-1.1.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ljmugish-S15,2.-1.3.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ljmugish-S15,2.-1.3.1,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ljmugish-S15,2.-1.4.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ljmugish-S15,2.-1.4.0,226-001-BAHLER-S15,1,PS,-101.9736842105,0,1,2,1,0,1,1,2
ljmugish-S15,3.-1.1.0,226-001-BAHLER-S15,1,PS,0,0,1,1,0,0,1,1,2
ljmugish-S15,3.-1.2.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ljmugish-S15,3.-1.2.1,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ljmugish-S15,3.-1.3.0,226-001-BAHLER-S15,1,WE,0,0,1,2,0,0,1,1,2
ljmugish-S15,3.-1.4.0,226-001-BAHLER-S15,1,PS,36.7032967033,0,1,2,0,0,1,1,1
ljmugish-S15,4.1.1.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ljmugish-S15,4.1.2.0,226-001-BAHLER-S15,1,WE,0,0,1,1,0,0,1,1,2
ljmugish-S15,4.1.3.0,226-001-BAHLER-S15,1,PS,0,0,1,0,0,0,1,1,1
ljmugish-S15,4.-1.1.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,1
ljmugish-S15,4.-1.1.1,226-001-BAHLER-S15,1,PS,0,0,1,3,0,0,1,1,1
ljmugish-S15,4.-1.3.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,1
ljmugish-S15,4.-1.4.1,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,1
ljmugish-S15,4.-1.4.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,1
ljmugish-S15,4.-1.4.1,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,1
ljmugish-S15,4.-1.3.0,226-001-BAHLER-S15,1,PS,0,0,1,2,1,0,1,1,1
ljmugish-S15,4.-1.3.1,226-001-BAHLER-S15,1,PS,0,0,1,2,1,0,1,1,1
ljmugish-S15,4.-1.3.0,226-001-BAHLER-S15,1,PS,0,0,1,2,1,0,1,1,1
ljmugish-S15,4.-1.4.0,226-001-BAHLER-S15,1,PS,0,0,1,2,1,0,1,1,1
ljmugish-S15,4.-1.3.0,226-001-BAHLER-S15,1,PS,-36.7032967033,0,1,2,1,1,1,1,1
ljmugish-S15,5.1.1.0,226-001-BAHLER-S15,1,WE,0,0,1,2,0,0,1,1,2
ljmugish-S15,5.1.2.0,226-001-BAHLER-S15,1,WE,0,0,1,2,0,0,1,1,2
ljmugish-S15,5.1.3.0,226-001-BAHLER-S15,1,PS,200,0,1,1,0,0,1,1,1
ljmugish-S15,6.1.1.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ljmugish-S15,6.1.2.0,226-001-BAHLER-S15,1,WE,0,0,1,2,0,0,1,1,2
ljmugish-S15,6.1.3.0,226-001-BAHLER-S15,1,PS,0,0,1,1,0,0,1,1,2
ljmugish-S15,6.-1.3.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ljmugish-S15,6.-1.4.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ljmugish-S15,6.-1.4.1,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ljmugish-S15,6.-1.3.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
ljmugish-S15,6.-1.3.1,226-001-BAHLER-S15,1,PS,-95.1351351351,0,1,2,0,0,1,1,2
alrichma-S15,1.0.1.0,226-001-BAHLER-S15,1,WE,0,0,1,1,1,1,1,1,2
alrichma-S15,1.0.2.0,226-001-BAHLER-S15,5,WE,0,0,1,2,1,1,1,1,1
alrichma-S15,1.0.3.0,226-001-BAHLER-S15,5,PS,0,0,1,0,1,1,1,1,2
alrichma-S15,1.0.4.0,226-001-BAHLER-S15,5,PS,-34.8684210526,0,1,2,1,1,1,1,1
alrichma-S15,2.1.1.0,226-001-BAHLER-S15,5,PS,0,0,1,1,0,0,1,1,2
alrichma-S15,2.1.2.0,226-001-BAHLER-S15,5,WE,0,0,1,2,0,0,1,1,2
alrichma-S15,2.1.3.0,226-001-BAHLER-S15,5,PS,63.9440513047,0,1,2,0,0,1,1,1
alrichma-S15,3.1.1.0,226-001-BAHLER-S15,5,PS,0,0,1,1,0,0,1,1,2
alrichma-S15,3.1.2.0,226-001-BAHLER-S15,6,WE,0,0,1,2,0,0,1,1,2
alrichma-S15,3.1.3.0,226-001-BAHLER-S15,6,PS,0,0,1,1,0,0,1,1,2
alrichma-S15,3.-1.1.0,226-001-BAHLER-S15,6,PS,0,0,1,1,1,0,1,1,2
alrichma-S15,3.-1.1.1,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,3.-1.3.0,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,3.-1.3.1,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,3.-1.4.0,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,3.-1.4.1,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,3.-1.3.0,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,3.-1.3.1,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,3.-1.4.0,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,3.-1.4.1,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,3.-1.4.1,226-001-BAHLER-S15,6,PS,0,0,1,3,1,0,1,1,2
alrichma-S15,3.-1.4.0,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,3.-1.4.1,226-001-BAHLER-S15,6,PS,0,0,1,3,1,0,1,1,2
alrichma-S15,3.-1.4.0,226-001-BAHLER-S15,6,PS,-129.0756302521,0,1,2,1,0,1,1,2
alrichma-S15,4.1.1.0,226-001-BAHLER-S15,6,PS,0,0,1,2,0,0,1,1,2
alrichma-S15,4.1.2.0,226-001-BAHLER-S15,6,WE,0,0,1,2,0,0,1,1,2
alrichma-S15,4.1.3.0,226-001-BAHLER-S15,6,PS,0,0,1,0,1,0,1,1,1
alrichma-S15,4.-1.4.0,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,4.-1.1.0,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,4.-1.3.1,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,4.-1.3.0,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,4.-1.4.1,226-001-BAHLER-S15,6,PS,0,0,1,2,1,0,1,1,2
alrichma-S15,4.-1.4.0,226-001-BAHLER-S15,6,PS,0,0,1,2,1,1,0,1,2
alrichma-S15,4.-1.3.0,226-001-BAHLER-S15,10,PS,0,0,1,2,2,1,0,1,2
alrichma-S15,4.-1.4.0,226-001-BAHLER-S15,10,PS,0,0,1,2,2,1,0,0,2
alrichma-S15,5.-1.1.0,226-001-BAHLER-S15,10,PS,0,0,1,2,0,0,1,1,2
alrichma-S15,5.-1.2.0,226-001-BAHLER-S15,10,PS,0,0,1,2,0,0,1,1,2
alrichma-S15,5.-1.3.0,226-001-BAHLER-S15,10,WE,0,0,1,2,0,0,1,1,2
alrichma-S15,5.-1.4.0,226-001-BAHLER-S15,10,PS,0,0,1,2,0,0,1,1,1
alrichma-S15,6.-1.1.0,226-001-BAHLER-S15,10,PS,0,0,1,2,0,0,1,1,2
alrichma-S15,6.-1.2.0,226-001-BAHLER-S15,10,PS,0,0,1,2,0,0,1,1,2
alrichma-S15,6.-1.2.1,226-001-BAHLER-S15,10,PS,0,0,1,2,0,0,1,1,2
alrichma-S15,6.-1.3.0,226-001-BAHLER-S15,10,WE,0,0,1,2,0,0,1,1,2
alrichma-S15,6.-1.4.0,226-001-BAHLER-S15,10,PS,0,0,1,2,0,0,1,1,1
alrichma-S15,6.-1.4.1,226-001-BAHLER-S15,10,PS,67.027027027,0,1,2,0,0,1,1,1
adwhite4-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,0,1,1,0,0,1,1,2
adwhite4-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,0,1,2,0,0,1,1,2
adwhite4-S15,1.0.3.0,226-001-BAHLER-S15,2,WE,0,0,1,0,0,0,1,1,2
adwhite4-S15,1.0.4.0,226-001-BAHLER-S15,3,PS,-34.8684210526,0,1,2,0,0,1,1,1
adwhite4-S15,2.1.1.0,226-001-BAHLER-S15,5,WE,0,0,1,1,0,0,1,1,2
adwhite4-S15,2.1.2.0,226-001-BAHLER-S15,7,WE,0,0,1,2,0,0,1,1,2
adwhite4-S15,2.1.3.0,226-001-BAHLER-S15,8,PS,44.6163202123,0,1,2,0,0,1,1,1
adwhite4-S15,3.1.1.0,226-001-BAHLER-S15,8,PS,0,0,1,1,0,0,1,1,2
adwhite4-S15,3.1.2.0,226-001-BAHLER-S15,8,WE,0,0,1,2,0,0,1,1,2
adwhite4-S15,3.1.3.0,226-001-BAHLER-S15,8,PS,14.7181202578,0,1,1,0,0,1,1,1
adwhite4-S15,4.1.1.0,226-001-BAHLER-S15,8,PS,0,0,1,2,0,0,1,1,2
adwhite4-S15,4.1.2.0,226-001-BAHLER-S15,8,WE,0,0,1,1,0,0,1,1,2
adwhite4-S15,4.1.3.0,226-001-BAHLER-S15,8,PS,-71.9660194175,0,1,0,1,0,1,1,1
adwhite4-S15,5.1.1.0,226-001-BAHLER-S15,8,PS,0,0,1,2,0,0,1,1,2
adwhite4-S15,5.1.2.0,226-001-BAHLER-S15,8,WE,0,0,1,2,0,0,1,1,2
adwhite4-S15,5.1.3.0,226-001-BAHLER-S15,8,PS,109.0311004785,0,1,1,1,0,1,1,1
adwhite4-S15,6.1.1.0,226-001-BAHLER-S15,8,PS,0,0,1,2,0,0,1,1,2
adwhite4-S15,6.1.2.0,226-001-BAHLER-S15,8,WE,0,0,1,2,0,0,1,1,2
adwhite4-S15,6.1.3.0,226-001-BAHLER-S15,8,PS,-16.8582032822,0,1,1,0,0,1,1,2
jsordone-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,0,1,1,1,0,1,1,2
jsordone-S15,1.0.2.0,226-001-BAHLER-S15,1,WE,0,0,1,2,1,0,1,1,2
jsordone-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0,0,1,0,1,0,1,1,2
jsordone-S15,1.0.4.0,226-001-BAHLER-S15,2,PS,-17.7631578947,0,1,2,1,0,1,1,2
jsordone-S15,2.1.1.0,226-001-BAHLER-S15,2,PS,0,0,1,1,1,0,1,1,2
jsordone-S15,2.1.2.0,226-001-BAHLER-S15,2,WE,0,0,1,2,1,0,1,1,2
jsordone-S15,2.1.3.0,226-001-BAHLER-S15,2,PS,-6.1023883238,0,1,2,1,0,1,1,2
jsordone-S15,3.1.1.0,226-001-BAHLER-S15,2,WE,0,0,1,1,0,0,1,1,2
jsordone-S15,3.1.2.0,226-001-BAHLER-S15,2,WE,0,0,1,2,0,0,1,1,2
jsordone-S15,3.1.3.0,226-001-BAHLER-S15,2,PS,48.331565636,0,1,1,0,0,1,1,1
jsordone-S15,4.1.1.0,226-001-BAHLER-S15,2,WE,0,0,1,2,0,0,1,1,2
jsordone-S15,4.1.2.0,226-001-BAHLER-S15,2,PS,0,0,1,2,1,0,1,1,2
jsordone-S15,4.1.3.0,226-001-BAHLER-S15,2,PS,75.5339805825,0,1,0,1,0,1,1,1
jsordone-S15,5.1.1.0,226-001-BAHLER-S15,2,WE,0,0,1,2,0,0,1,1,2
jsordone-S15,5.1.2.0,226-001-BAHLER-S15,2,WE,0,0,1,2,0,0,1,1,2
jsordone-S15,5.1.3.0,226-001-BAHLER-S15,2,PS,0,0,1,1,1,0,1,1,1
jsordone-S15,6.1.1.0,226-001-BAHLER-S15,2,WE,0,0,1,2,0,0,1,1,2
jsordone-S15,6.1.2.0,226-001-BAHLER-S15,2,PS,0,0,1,2,0,0,1,1,2
jsordone-S15,6.1.3.0,226-001-BAHLER-S15,2,PS,-89.9065420561,0,1,1,1,0,1,1,2
pbpatel2-S15,1.0.1.0,226-001-BAHLER-S15,1,PS,0,0,1,1,0,0,1,1,2
pbpatel2-S15,1.0.2.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,2
pbpatel2-S15,1.0.3.0,226-001-BAHLER-S15,1,WE,0,0,1,0,0,0,1,1,2
pbpatel2-S15,1.0.4.0,226-001-BAHLER-S15,1,PS,1.9736842105,0,1,2,0,0,1,1,1
pbpatel2-S15,2.1.1.0,226-001-BAHLER-S15,1,PS,0,0,1,1,0,0,1,1,2
pbpatel2-S15,2.1.2.0,226-001-BAHLER-S15,1,WE,0,0,1,2,0,0,1,1,2
pbpatel2-S15,2.1.3.0,226-001-BAHLER-S15,1,PS,0,0,1,2,0,0,1,1,1
pbpatel2-S15,2.-1.3.0,226-001-BAHLER-S15,2,PS,0,0,1,2,0,0,1,1,2
pbpatel2-S15,2.-1.4.0,226-001-BAHLER-S15,3,PS,-101.9736842105,0,1,2,0,0,1,1,1
pbpatel2-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,0,0,1,1,0,0,1,1,2
pbpatel2-S15,3.1.2.0,226-001-BAHLER-S15,3,WE,0,0,1,2,0,0,1,1,2
pbpatel2-S15,3.1.3.0,226-001-BAHLER-S15,3,PS,0,0,1,1,0,0,1,1,1
pbpatel2-S15,3.1.1.0,226-001-BAHLER-S15,3,PS,0,0,1,1,0,0,1,1,2
pbpatel2-S15,3.-1.1.0,226-001-BAHLER-S15,3,PS,0,0,1,1,0,0,1,1,2
pbpatel2-S15,3.-1.4.0,226-001-BAHLER-S15,3,PS,58.6813186813,0,1,2,1,0,1,1,1
pbpatel2-S15,4.1.1.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,2
pbpatel2-S15,4.1.2.0,226-001-BAHLER-S15,3,WE,0,0,1,1,0,0,1,1,2
pbpatel2-S15,4.1.3.0,226-001-BAHLER-S15,3,PS,87.5686813187,0,1,0,0,0,1,1,1
pbpatel2-S15,5.1.1.0,226-001-BAHLER-S15,3,PS,0,0,1,2,0,0,1,1,2
pbpatel2-S15,5.1.2.0,226-001-BAHLER-S15,3,WE,0,0,1,2,0,0,1,1,2
